σαβακαθα	Genesis 10:7	5073
δαδαν	Genesis 10:7	5079
νεβρωδ	Genesis 10:8	5084
κυνηγος	Genesis 10:9	5095
ερεω.1	Genesis 10:9	5102
βασιλεια	Genesis 10:10	5113
βαβυλων	Genesis 10:10	5115
ορεχ	Genesis 10:10	5117
αρχαδ	Genesis 10:10	5119
χαλαννη	Genesis 10:10	5121
σεννααρ	Genesis 10:10	5125
ασσουρ	Genesis 10:11	5131
νινευι	Genesis 10:11	5135
ροωβωθ	Genesis 10:11	5138
χαλαχ	Genesis 10:11	5142
δασεμ	Genesis 10:12	5145
λουδιιμ	Genesis 10:13	5162
ενεμετιιμ	Genesis 10:13	5165
λαβιιμ	Genesis 10:13	5168
νεφθαλειμ	Genesis 10:13	5171
πατροσωνιιμ	Genesis 10:14	5174
χασλωνιιμ	Genesis 10:14	5177
οθεν	Genesis 10:14	5178
φυλιστιιμ	Genesis 10:14	5181
καφθοριιμ	Genesis 10:14	5184
σιδων	Genesis 10:15	5189
χετταιος	Genesis 10:15	5193
ιεβουσαιος	Genesis 10:16	5196
αμορραιος	Genesis 10:16	5199
γεργεσαιος	Genesis 10:16	5202
ευαιος	Genesis 10:17	5205
αρουκαιος	Genesis 10:17	5208
ασενναιος	Genesis 10:17	5211
αραδιος	Genesis 10:18	5214
σαμαραιος	Genesis 10:18	5217
αμαθι	Genesis 10:18	5220
χαναναιος	Genesis 10:18	5228
οριον	Genesis 10:19	5232
ερχομαι	Genesis 10:19	5238
γεραρα	Genesis 10:19	5240
γαζα	Genesis 10:19	5242
σοδομα	Genesis 10:19	5245
γομορρα	Genesis 10:19	5247
αδαμα	Genesis 10:19	5248
σεβωιμ	Genesis 10:19	5250
λασα	Genesis 10:19	5252
χωρα	Genesis 10:20	5265
εβερ	Genesis 10:21	5282
αιλαμ	Genesis 10:22	5289
αρφαξαδ	Genesis 10:22	5293
λουδ	Genesis 10:22	5295
αραμ	Genesis 10:22	5297
ως	Genesis 10:23	5303
ουλ	Genesis 10:23	5305
γαθερ	Genesis 10:23	5307
σαλα	Genesis 10:24	5319
φαλεκ	Genesis 10:25	5334
διαμεριζω	Genesis 10:25	5340
ιεκταν	Genesis 10:25	5348
ελμωδαδ	Genesis 10:26	5353
σαλεφ	Genesis 10:26	5356
ασαρμωθ	Genesis 10:26	5358
ιαραχ	Genesis 10:26	5360
οδορρα	Genesis 10:27	5362
αιζηλ	Genesis 10:27	5364
δεκλα	Genesis 10:27	5366
αβιμεηλ	Genesis 10:28	5368
σαβευ	Genesis 10:28	5370
ουφιρ	Genesis 10:29	5372
ιωβαβ	Genesis 10:29	5376
κατοικησις	Genesis 10:30	5384
μασση	Genesis 10:30	5387
σωφηρα	Genesis 10:30	5391
χειλος	Genesis 11:1	5442
πλησιον	Genesis 11:3	5468
δευτε	Genesis 11:3	5469
πλινθευω	Genesis 11:3	5470
πλινθος	Genesis 11:3	5471
οπταω	Genesis 11:3	5473
πυρ	Genesis 11:3	5475
πηλος	Genesis 11:3	5488
πυργος	Genesis 11:4	5496
καταβαινω	Genesis 11:5	5517
συγχεω	Genesis 11:7	5559
παυω	Genesis 11:8	5583
συγχυσις	Genesis 11:9	5596
τετρακοσιοι	Genesis 11:13	5675
ραγαυ	Genesis 11:18	5781
σερουχ	Genesis 11:20	5811
ναχωρ	Genesis 11:22	5840
θαρα	Genesis 11:24	5868
αβραμ	Genesis 11:26	5897
αρραν	Genesis 11:26	5903
λωτ	Genesis 11:27	5923
ενωπιος	Genesis 11:28	5927
χαλδαιος	Genesis 11:28	5941
σαρα	Genesis 11:29	5953
μελχα	Genesis 11:29	5959
ιεσχα	Genesis 11:29	5966
στειρος	Genesis 11:30	5970
τεκνοποιεω	Genesis 11:30	5973
νυμφη	Genesis 11:31	5994
χαρραν	Genesis 11:31	6017
συγγενεια	Genesis 12:1	6049
δεικνυω	Genesis 12:1	6064
μεγαλυνω	Genesis 12:2	6075
ενευλογεω	Genesis 12:3	6093
καθαπερ	Genesis 12:4	6104
λαλεω	Genesis 12:4	6105
οιχομαι	Genesis 12:4	6109
υπαρχοντα	Genesis 12:5	6140
διοδευω	Genesis 12:6	6163
τοπος	Genesis 12:6	6173
συχεμ	Genesis 12:6	6174
δρυς	Genesis 12:6	6177
τοτε	Genesis 12:6	6183
αφιστημι	Genesis 12:8	6212
βαιθηλ	Genesis 12:8	6219
αγγαι	Genesis 12:8	6230
απαιρω	Genesis 12:9	6246
στρατοπεδευω	Genesis 12:9	6250
ερημος	Genesis 12:9	6253
λιμος	Genesis 12:10	6256
αιγυπτος	Genesis 12:10	6264
παροικεω	Genesis 12:10	6265
ενισχυω	Genesis 12:10	6268
εγγιζω	Genesis 12:11	6277
ευπροσωπος	Genesis 12:11	6292
αιγυπτιος	Genesis 12:12	6301
περιποιεω	Genesis 12:12	6312
οπως	Genesis 12:13	6319
ευ	Genesis 12:13	6321
αρχων	Genesis 12:15	6353
φαραω	Genesis 12:15	6354
επαινεω	Genesis 12:15	6356
χραω	Genesis 12:16	6371
μοσχος	Genesis 12:16	6379
ονος	Genesis 12:16	6381
παιδισκη	Genesis 12:16	6384
ημιονος	Genesis 12:16	6385
καμηλος	Genesis 12:16	6387
εταζω	Genesis 12:17	6389
ετασμος	Genesis 12:17	6394
περι	Genesis 12:17	6402
απαγγελλω	Genesis 12:18	6419
εμαυτου	Genesis 12:19	6435
αποτρεχω	Genesis 12:19	6447
συμπροπεμπω	Genesis 12:20	6454
πλουσιος	Genesis 13:2	6493
αργυριον	Genesis 13:2	6497
προτερον	Genesis 13:3	6518
συμπορευομαι	Genesis 13:5	6546
βους	Genesis 13:5	6552
χωρεω	Genesis 13:6	6557
αμα	Genesis 13:6	6562
δυναμαι	Genesis 13:6	6571
μαχη	Genesis 13:7	6576
φερεζαιος	Genesis 13:7	6599
ημεις	Genesis 13:8	6632
αριστερος	Genesis 13:9	6648
δεξιος	Genesis 13:9	6651
περιχωρος	Genesis 13:10	6669
ιορδανης	Genesis 13:10	6671
καταστρεφω	Genesis 13:10	6678
ζογορα	Genesis 13:10	6697
σκηνοω	Genesis 13:12	6733
αμαρτωλος	Genesis 13:13	6744
αναβλεπω	Genesis 13:14	6762
βορρας	Genesis 13:14	6775
λιψ	Genesis 13:14	6777
αμμος	Genesis 13:16	6806
εξαριθμεω	Genesis 13:16	6812
αποσκηνοω	Genesis 13:18	6840
παρα	Genesis 13:18	6844
μαμβρη	Genesis 13:18	6848
χεβρων	Genesis 13:18	6852
αμαρφαλ	Genesis 14:1	6864
βασιλευς	Genesis 14:1	6865
αριωχ	Genesis 14:1	6867
ελλασαρ	Genesis 14:1	6869
